Epoch,Loss,Value
0,recon_loss,571172.0625
0,kl_loss,14.602462768554688
0,kl_loss_0,0.6194707751274109
0,kl_loss_1,1.1664313077926636
0,kl_loss_2,6.100555419921875
0,kl_loss_3,2.898709774017334
0,kl_loss_4,0.4215446412563324
0,kl_loss_5,0.37034228444099426
0,kl_loss_6,0.17610718309879303
0,kl_loss_7,1.666140079498291
0,kl_loss_8,1.1831610202789307
0,loss,9060059.0
50,recon_loss,236642.59375
50,kl_loss,49.285491943359375
50,kl_loss_0,2.1249496936798096
50,kl_loss_1,1.3020410537719727
50,kl_loss_2,13.478525161743164
50,kl_loss_3,5.187263011932373
50,kl_loss_4,12.2492094039917
50,kl_loss_5,1.765769362449646
50,kl_loss_6,7.023324489593506
50,kl_loss_7,5.263883113861084
50,kl_loss_8,0.8905274868011475
50,loss,240484.015625
100,recon_loss,88315.21875
100,kl_loss,59.88058090209961
100,kl_loss_0,3.032559871673584
100,kl_loss_1,1.6039841175079346
100,kl_loss_2,15.769460678100586
100,kl_loss_3,5.850672721862793
100,kl_loss_4,15.66366958618164
100,kl_loss_5,2.248932123184204
100,kl_loss_6,8.04366683959961
100,kl_loss_7,6.6120686531066895
100,kl_loss_8,1.0555659532546997
100,loss,89499.4609375
150,recon_loss,71334.6015625
150,kl_loss,63.75216293334961
150,kl_loss_0,3.384244918823242
150,kl_loss_1,1.7492924928665161
150,kl_loss_2,17.017772674560547
150,kl_loss_3,5.944091796875
150,kl_loss_4,16.640607833862305
150,kl_loss_5,2.401418685913086
150,kl_loss_6,8.432148933410645
150,kl_loss_7,7.0051655769348145
150,kl_loss_8,1.177422046661377
150,loss,72303.4765625
200,recon_loss,66690.4921875
200,kl_loss,65.3459701538086
200,kl_loss_0,3.624875545501709
200,kl_loss_1,1.9163860082626343
200,kl_loss_2,17.25576400756836
200,kl_loss_3,6.041338920593262
200,kl_loss_4,17.041627883911133
200,kl_loss_5,2.5158112049102783
200,kl_loss_6,8.532951354980469
200,kl_loss_7,7.160229682922363
200,kl_loss_8,1.2569829225540161
200,loss,67532.125
250,recon_loss,64598.87890625
250,kl_loss,64.89166259765625
250,kl_loss_0,3.6964874267578125
250,kl_loss_1,1.9240553379058838
250,kl_loss_2,16.954599380493164
