Epoch,Loss,Value
0,recon_loss,543645.375
0,kl_loss,2.784519910812378
0,kl_loss_0,0.20439095795154572
0,kl_loss_1,0.16300281882286072
0,kl_loss_2,0.09554437547922134
0,kl_loss_3,0.23507541418075562
0,kl_loss_4,0.048963602632284164
0,kl_loss_5,0.5072033405303955
0,kl_loss_6,0.25059857964515686
0,kl_loss_7,0.7519288659095764
0,kl_loss_8,0.527812123298645
0,loss,543656.5
50,recon_loss,230819.015625
50,kl_loss,300.03546142578125
50,kl_loss_0,12.95527458190918
50,kl_loss_1,45.061248779296875
50,kl_loss_2,27.401891708374023
50,kl_loss_3,34.53965759277344
50,kl_loss_4,70.06547546386719
50,kl_loss_5,31.82537078857422
50,kl_loss_6,6.50900411605835
50,kl_loss_7,42.87776184082031
50,kl_loss_8,28.799795150756836
50,loss,232019.15625
100,recon_loss,102675.6015625
100,kl_loss,164.2906036376953
100,kl_loss_0,4.3660197257995605
100,kl_loss_1,20.285179138183594
100,kl_loss_2,10.766460418701172
100,kl_loss_3,12.5829439163208
100,kl_loss_4,42.57772445678711
100,kl_loss_5,17.82239532470703
100,kl_loss_6,4.370412826538086
100,kl_loss_7,28.8975772857666
100,kl_loss_8,22.62189483642578
100,loss,103332.765625
150,recon_loss,88064.71875
150,kl_loss,121.95245361328125
150,kl_loss_0,2.2312426567077637
150,kl_loss_1,18.606185913085938
150,kl_loss_2,6.924449443817139
150,kl_loss_3,7.854452133178711
150,kl_loss_4,29.3725528717041
150,kl_loss_5,10.163617134094238
150,kl_loss_6,4.4784369468688965
150,kl_loss_7,21.622644424438477
150,kl_loss_8,20.698869705200195
150,loss,88552.53125
200,recon_loss,78293.6015625
200,kl_loss,124.1734619140625
200,kl_loss_0,3.80484676361084
200,kl_loss_1,17.372316360473633
200,kl_loss_2,6.681056499481201
200,kl_loss_3,7.843472957611084
200,kl_loss_4,27.094554901123047
200,kl_loss_5,8.682145118713379
200,kl_loss_6,5.405552387237549
200,kl_loss_7,21.28521156311035
200,kl_loss_8,26.004308700561523
200,loss,78790.296875
250,recon_loss,44783.37109375
250,kl_loss,144.10186767578125
250,kl_loss_0,6.317045211791992
250,kl_loss_1,17.888755798339844
250,kl_loss_2,6.242527008056641
250,kl_loss_3,8.12781047821045
250,kl_loss_4,28.10418128967285
250,kl_loss_5,12.840400695800781
250,kl_loss_6,6.492371082305908
250,kl_loss_7,24.411970138549805
250,kl_loss_8,33.67680740356445
250,loss,45359.77734375
300,recon_loss,23443.517578125
300,kl_loss,126.11385345458984
300,kl_loss_0,6.388791561126709
300,kl_loss_1,16.9711971282959
300,kl_loss_2,6.182443618774414
300,kl_loss_3,7.372113227844238
300,kl_loss_4,21.675609588623047
300,kl_loss_5,11.59875774383545
300,kl_loss_6,7.058769702911377
300,kl_loss_7,21.82366371154785
300,kl_loss_8,27.04251480102539
300,loss,23947.97265625
350,recon_loss,15027.95703125
350,kl_loss,110.95895385742188
350,kl_loss_0,5.802893161773682
350,kl_loss_1,14.363176345825195
350,kl_loss_2,5.82774543762207
350,kl_loss_3,6.635903835296631
350,kl_loss_4,18.80449676513672
350,kl_loss_5,11.283827781677246
350,kl_loss_6,6.875704288482666
350,kl_loss_7,18.41744613647461
350,kl_loss_8,22.947769165039062
350,loss,15471.79296875
400,recon_loss,10798.2939453125
400,kl_loss,109.3784408569336
400,kl_loss_0,5.725255012512207
400,kl_loss_1,13.891258239746094
400,kl_loss_2,5.828516960144043
400,kl_loss_3,6.677951812744141
400,kl_loss_4,17.859989166259766
400,kl_loss_5,10.867668151855469
400,kl_loss_6,6.753753662109375
400,kl_loss_7,19.242765426635742
400,kl_loss_8,22.531282424926758
400,loss,11235.8076171875
450,recon_loss,9044.49609375
450,kl_loss,103.29302978515625
