Epoch,Loss,Value
0,recon_loss,558613.875
0,kl_loss,3.266719102859497
0,kl_loss_0,0.38549378514289856
0,kl_loss_1,0.3186492621898651
0,kl_loss_2,0.34133395552635193
0,kl_loss_3,0.6499374508857727
0,kl_loss_4,0.2810654044151306
0,kl_loss_5,0.10815276950597763
0,kl_loss_6,0.16653190553188324
0,kl_loss_7,0.16551679372787476
0,kl_loss_8,0.850037693977356
0,loss,1484207.625
50,recon_loss,223960.921875
50,kl_loss,107.73896789550781
50,kl_loss_0,3.9185564517974854
50,kl_loss_1,3.408158779144287
50,kl_loss_2,3.210045099258423
50,kl_loss_3,3.002885103225708
50,kl_loss_4,25.011709213256836
50,kl_loss_5,43.13844680786133
50,kl_loss_6,6.054294586181641
50,kl_loss_7,3.2927680015563965
50,kl_loss_8,16.702102661132812
50,loss,224676.859375
100,recon_loss,94487.4375
100,kl_loss,113.39137268066406
100,kl_loss_0,4.227327346801758
100,kl_loss_1,3.7068161964416504
100,kl_loss_2,3.3559789657592773
100,kl_loss_3,3.1474359035491943
100,kl_loss_4,25.658546447753906
100,kl_loss_5,45.79637145996094
100,kl_loss_6,6.293911933898926
100,kl_loss_7,3.5072500705718994
100,kl_loss_8,17.69773292541504
100,loss,95141.4609375
150,recon_loss,80478.3359375
150,kl_loss,106.66374206542969
150,kl_loss_0,4.003479957580566
150,kl_loss_1,3.7354300022125244
150,kl_loss_2,3.269724130630493
150,kl_loss_3,3.1248443126678467
150,kl_loss_4,23.816747665405273
150,kl_loss_5,42.871402740478516
150,kl_loss_6,6.028741359710693
150,kl_loss_7,3.435872793197632
150,kl_loss_8,16.377504348754883
150,loss,81586.8984375
200,recon_loss,76197.6484375
200,kl_loss,98.94937133789062
200,kl_loss_0,3.7352020740509033
200,kl_loss_1,3.659104585647583
200,kl_loss_2,3.1514382362365723
200,kl_loss_3,3.0871331691741943
200,kl_loss_4,21.822725296020508
200,kl_loss_5,39.234676361083984
200,kl_loss_6,5.789109706878662
200,kl_loss_7,3.3814051151275635
200,kl_loss_8,15.088569641113281
200,loss,77011.40625
250,recon_loss,73778.890625
250,kl_loss,91.90298461914062
250,kl_loss_0,3.491971492767334
250,kl_loss_1,3.5505635738372803
250,kl_loss_2,3.093733549118042
250,kl_loss_3,3.060263156890869
250,kl_loss_4,20.069637298583984
250,kl_loss_5,35.80241775512695
250,kl_loss_6,5.5053887367248535
250,kl_loss_7,3.3863892555236816
250,kl_loss_8,13.942622184753418
250,loss,75004.359375
300,recon_loss,72544.546875
300,kl_loss,84.16839599609375
