Epoch,Loss,Value
0,recon_loss,550761.8125
0,kl_loss,2.4073119163513184
0,kl_loss_0,0.03149297088384628
0,kl_loss_1,0.06605146080255508
0,kl_loss_2,0.18536785244941711
0,kl_loss_3,0.39598318934440613
0,kl_loss_4,0.7146555185317993
0,kl_loss_5,0.43920737504959106
0,kl_loss_6,0.46342337131500244
0,kl_loss_7,0.0968264564871788
0,kl_loss_8,0.014303595758974552
0,loss,550785.875
50,recon_loss,219752.28125
50,kl_loss,141.05764770507812
50,kl_loss_0,5.7751054763793945
50,kl_loss_1,35.8173942565918
50,kl_loss_2,4.560113430023193
50,kl_loss_3,2.8387818336486816
50,kl_loss_4,54.7482795715332
50,kl_loss_5,18.741466522216797
50,kl_loss_6,5.601827621459961
50,kl_loss_7,7.0127668380737305
50,kl_loss_8,5.961909294128418
50,loss,221162.859375
100,recon_loss,84461.40625
100,kl_loss,65.53433990478516
100,kl_loss_0,2.323056221008301
100,kl_loss_1,16.13135528564453
100,kl_loss_2,3.604093313217163
100,kl_loss_3,3.681612491607666
100,kl_loss_4,28.50088882446289
100,kl_loss_5,3.9886412620544434
100,kl_loss_6,1.7398077249526978
100,kl_loss_7,2.908107280731201
100,kl_loss_8,2.656783103942871
100,loss,85116.75
150,recon_loss,69294.953125
150,kl_loss,52.78596878051758
150,kl_loss_0,1.8791661262512207
150,kl_loss_1,11.4651460647583
150,kl_loss_2,4.005145072937012
150,kl_loss_3,4.145505905151367
150,kl_loss_4,21.037378311157227
150,kl_loss_5,2.7631890773773193
150,kl_loss_6,1.8607597351074219
150,kl_loss_7,2.8511383533477783
150,kl_loss_8,2.7785396575927734
150,loss,69822.8125
200,recon_loss,59993.28125
200,kl_loss,54.62421417236328
200,kl_loss_0,2.407494068145752
200,kl_loss_1,8.39223861694336
200,kl_loss_2,5.747071743011475
200,kl_loss_3,6.3815789222717285
200,kl_loss_4,19.889198303222656
200,kl_loss_5,2.4420554637908936
200,kl_loss_6,2.6236486434936523
200,kl_loss_7,3.369384765625
200,kl_loss_8,3.3715453147888184
200,loss,60539.5234375
250,recon_loss,34406.93359375
250,kl_loss,62.83758544921875
250,kl_loss_0,3.5511367321014404
250,kl_loss_1,8.901235580444336
250,kl_loss_2,7.278697490692139
250,kl_loss_3,8.599435806274414
250,kl_loss_4,19.0389461517334
250,kl_loss_5,3.3595874309539795
250,kl_loss_6,3.2905805110931396
250,kl_loss_7,4.335649490356445
250,kl_loss_8,4.482314109802246
250,loss,35035.30859375
300,recon_loss,19415.38671875
300,kl_loss,56.83650207519531
300,kl_loss_0,3.4747986793518066
300,kl_loss_1,7.764070987701416
300,kl_loss_2,6.616931915283203
300,kl_loss_3,7.665182113647461
300,kl_loss_4,15.855338096618652
300,kl_loss_5,3.5256335735321045
300,kl_loss_6,3.3861474990844727
300,kl_loss_7,4.354588508605957
300,kl_loss_8,4.193810939788818
300,loss,19983.751953125
350,recon_loss,14783.23046875
350,kl_loss,55.22808074951172
350,kl_loss_0,3.5167763233184814
350,kl_loss_1,7.443553447723389
350,kl_loss_2,6.367516994476318
350,kl_loss_3,7.222394943237305
350,kl_loss_4,15.06743049621582
350,kl_loss_5,3.533637046813965
350,kl_loss_6,3.547987699508667
350,kl_loss_7,4.181367874145508
350,kl_loss_8,4.347415924072266
350,loss,15335.51171875
400,recon_loss,12550.3271484375
400,kl_loss,52.931114196777344
400,kl_loss_0,3.5741772651672363
400,kl_loss_1,7.215356826782227
400,kl_loss_2,6.058978080749512
400,kl_loss_3,7.057861328125
400,kl_loss_4,13.570775985717773
400,kl_loss_5,3.525104284286499
400,kl_loss_6,3.547391414642334
400,kl_loss_7,4.0920562744140625
400,kl_loss_8,4.289412498474121
400,loss,13079.638671875
450,recon_loss,11433.1904296875
450,kl_loss,52.30875015258789
450,kl_loss_0,3.6664235591888428
450,kl_loss_1,7.0718159675598145
450,kl_loss_2,5.725466728210449
450,kl_loss_3,7.150148391723633
450,kl_loss_4,13.023601531982422
450,kl_loss_5,3.589897394180298
450,kl_loss_6,3.593093156814575
450,kl_loss_7,4.207959175109863
450,kl_loss_8,4.2803425788879395
450,loss,11956.2783203125
500,recon_loss,10138.1435546875
500,kl_loss,51.53528594970703
500,kl_loss_0,3.665374755859375
500,kl_loss_1,6.903204917907715
500,kl_loss_2,5.558935642242432
500,kl_loss_3,6.861556529998779
500,kl_loss_4,12.654060363769531
500,kl_loss_5,3.6471221446990967
500,kl_loss_6,3.6951897144317627
500,kl_loss_7,4.199329376220703
500,kl_loss_8,4.350510120391846
500,loss,10653.49609375
550,recon_loss,9715.30859375
550,kl_loss,50.548492431640625
550,kl_loss_0,3.656233549118042
550,kl_loss_1,6.828606605529785
550,kl_loss_2,5.414260387420654
550,kl_loss_3,6.532133102416992
550,kl_loss_4,12.164228439331055
550,kl_loss_5,3.7325806617736816
550,kl_loss_6,3.731917142868042
550,kl_loss_7,4.18398904800415
550,kl_loss_8,4.304542064666748
550,loss,10220.7939453125
600,recon_loss,7983.6123046875
600,kl_loss,50.50907516479492
600,kl_loss_0,3.7519707679748535
600,kl_loss_1,6.870981216430664
600,kl_loss_2,5.408581733703613
600,kl_loss_3,6.634426116943359
600,kl_loss_4,11.840102195739746
600,kl_loss_5,3.73848819732666
600,kl_loss_6,3.7705395221710205
600,kl_loss_7,4.13197660446167
600,kl_loss_8,4.362010478973389
600,loss,8488.703125
650,recon_loss,7001.47705078125
650,kl_loss,49.920387268066406
650,kl_loss_0,3.7524254322052
650,kl_loss_1,6.712792873382568
650,kl_loss_2,5.347294807434082
650,kl_loss_3,6.529739856719971
650,kl_loss_4,11.563189506530762
650,kl_loss_5,3.7315421104431152
650,kl_loss_6,3.7741646766662598
650,kl_loss_7,4.161147117614746
650,kl_loss_8,4.348088264465332
