Epoch,Loss,Value
0,recon_loss,545803.9375
0,kl_loss,1.3259789943695068
0,kl_loss_0,0.06781525164842606
0,kl_loss_1,0.21926172077655792
0,kl_loss_2,0.15472452342510223
0,kl_loss_3,0.4280805289745331
0,kl_loss_4,0.09554481506347656
0,kl_loss_5,0.10769574344158173
0,kl_loss_6,0.07556460797786713
0,kl_loss_7,0.14418596029281616
0,kl_loss_8,0.03310598433017731
0,loss,545805.25
50,recon_loss,218644.140625
50,kl_loss,322.44964599609375
50,kl_loss_0,84.38177490234375
50,kl_loss_1,29.252119064331055
50,kl_loss_2,12.744842529296875
50,kl_loss_3,18.602270126342773
50,kl_loss_4,4.740121364593506
50,kl_loss_5,77.06993103027344
50,kl_loss_6,28.42938995361328
50,kl_loss_7,61.40553665161133
50,kl_loss_8,5.823635101318359
50,loss,218966.59375
100,recon_loss,96877.609375
100,kl_loss,328.8225402832031
100,kl_loss_0,93.63554382324219
100,kl_loss_1,21.987934112548828
100,kl_loss_2,13.711831092834473
100,kl_loss_3,16.21755599975586
100,kl_loss_4,5.636042594909668
100,kl_loss_5,91.77852630615234
100,kl_loss_6,27.136890411376953
100,kl_loss_7,53.5975227355957
100,kl_loss_8,5.12066650390625
100,loss,97206.4296875
150,recon_loss,81533.9921875
150,kl_loss,267.52337646484375
150,kl_loss_0,69.47777557373047
150,kl_loss_1,16.679859161376953
150,kl_loss_2,13.543988227844238
150,kl_loss_3,12.649880409240723
150,kl_loss_4,5.669439792633057
150,kl_loss_5,76.58355712890625
150,kl_loss_6,22.618112564086914
150,kl_loss_7,46.308555603027344
150,kl_loss_8,3.9922118186950684
150,loss,81801.515625
200,recon_loss,74656.078125
200,kl_loss,239.59912109375
200,kl_loss_0,62.14616394042969
200,kl_loss_1,12.198054313659668
200,kl_loss_2,13.072851181030273
200,kl_loss_3,11.00991439819336
200,kl_loss_4,6.381124496459961
200,kl_loss_5,70.39041137695312
200,kl_loss_6,19.100217819213867
200,kl_loss_7,41.70539093017578
200,kl_loss_8,3.5950047969818115
200,loss,74895.6796875
250,recon_loss,63646.4609375
250,kl_loss,277.51104736328125
250,kl_loss_0,77.11981201171875
250,kl_loss_1,10.456409454345703
250,kl_loss_2,17.665599822998047
250,kl_loss_3,14.920052528381348
250,kl_loss_4,9.552338600158691
250,kl_loss_5,76.03877258300781
250,kl_loss_6,22.256120681762695
250,kl_loss_7,43.74958801269531
250,kl_loss_8,5.7523603439331055
250,loss,63923.97265625
300,recon_loss,32559.919921875
300,kl_loss,299.51678466796875
300,kl_loss_0,86.41998291015625
300,kl_loss_1,9.902576446533203
300,kl_loss_2,17.79413604736328
300,kl_loss_3,16.029569625854492
300,kl_loss_4,11.841133117675781
300,kl_loss_5,84.04345703125
300,kl_loss_6,23.282787322998047
300,kl_loss_7,41.358612060546875
300,kl_loss_8,8.84454345703125
300,loss,32859.4375
350,recon_loss,18333.166015625
350,kl_loss,250.9402618408203
350,kl_loss_0,71.06040954589844
350,kl_loss_1,8.797194480895996
350,kl_loss_2,15.442983627319336
350,kl_loss_3,15.031065940856934
350,kl_loss_4,10.363227844238281
350,kl_loss_5,68.03546142578125
350,kl_loss_6,18.514694213867188
350,kl_loss_7,35.37629318237305
350,kl_loss_8,8.318925857543945
350,loss,18584.10546875
400,recon_loss,13112.068359375
400,kl_loss,234.36422729492188
400,kl_loss_0,64.21116638183594
400,kl_loss_1,8.861259460449219
400,kl_loss_2,14.279662132263184
400,kl_loss_3,13.615263938903809
400,kl_loss_4,10.222026824951172
400,kl_loss_5,63.617431640625
400,kl_loss_6,17.508092880249023
400,kl_loss_7,33.800331115722656
400,kl_loss_8,8.249002456665039
400,loss,13346.4326171875
450,recon_loss,10483.1220703125
450,kl_loss,224.52914428710938
450,kl_loss_0,60.71891784667969
450,kl_loss_1,8.510632514953613
450,kl_loss_2,13.724652290344238
450,kl_loss_3,13.128483772277832
450,kl_loss_4,10.36370849609375
450,kl_loss_5,60.315223693847656
450,kl_loss_6,17.064380645751953
450,kl_loss_7,32.538856506347656
450,kl_loss_8,8.164268493652344
450,loss,10707.6513671875
500,recon_loss,8849.2255859375
500,kl_loss,216.08164978027344
500,kl_loss_0,58.127052307128906
500,kl_loss_1,8.290223121643066
500,kl_loss_2,13.175556182861328
500,kl_loss_3,13.081320762634277
500,kl_loss_4,10.137357711791992
500,kl_loss_5,57.66530227661133
500,kl_loss_6,16.508283615112305
500,kl_loss_7,31.185880661010742
500,kl_loss_8,7.9106597900390625
500,loss,9065.3076171875
550,recon_loss,7819.4658203125
550,kl_loss,207.8518829345703
550,kl_loss_0,54.9708366394043
550,kl_loss_1,8.164754867553711
550,kl_loss_2,12.9893159866333
550,kl_loss_3,12.608428955078125
550,kl_loss_4,9.878849029541016
550,kl_loss_5,54.937713623046875
550,kl_loss_6,15.9585542678833
550,kl_loss_7,30.321670532226562
550,kl_loss_8,8.021745681762695
550,loss,8027.31787109375
600,recon_loss,6755.25
600,kl_loss,203.8245391845703
600,kl_loss_0,53.6308708190918
600,kl_loss_1,8.092203140258789
600,kl_loss_2,12.79763412475586
600,kl_loss_3,12.37314224243164
600,kl_loss_4,9.811846733093262
600,kl_loss_5,54.008358001708984
600,kl_loss_6,15.941997528076172
600,kl_loss_7,29.179363250732422
600,kl_loss_8,7.989126205444336
600,loss,6959.07470703125
650,recon_loss,6119.8564453125
650,kl_loss,196.32699584960938
650,kl_loss_0,50.945838928222656
650,kl_loss_1,8.054625511169434
650,kl_loss_2,12.48099136352539
650,kl_loss_3,12.132067680358887
650,kl_loss_4,9.6582612991333
650,kl_loss_5,51.558528900146484
650,kl_loss_6,15.444680213928223
650,kl_loss_7,28.171646118164062
650,kl_loss_8,7.880352973937988
650,loss,6316.18359375
700,recon_loss,5675.384765625
700,kl_loss,178.34786987304688
700,kl_loss_0,46.0699577331543
700,kl_loss_1,7.57021951675415
700,kl_loss_2,11.532200813293457
700,kl_loss_3,11.36497688293457
700,kl_loss_4,8.964190483093262
700,kl_loss_5,46.12290954589844
700,kl_loss_6,14.44189739227295
700,kl_loss_7,24.969139099121094
700,kl_loss_8,7.3123908042907715
700,loss,5853.732421875
750,recon_loss,5004.96728515625
750,kl_loss,188.95620727539062
750,kl_loss_0,48.69264602661133
750,kl_loss_1,7.820497989654541
750,kl_loss_2,12.13138198852539
750,kl_loss_3,11.803448677062988
750,kl_loss_4,9.570603370666504
750,kl_loss_5,49.28211975097656
750,kl_loss_6,15.309609413146973
750,kl_loss_7,26.50589370727539
750,kl_loss_8,7.840002536773682
